year	rank	votes	artist	song	filename	source	lyrics	language
1998	14	209	Black Velvet	Jennifer 	lyrics-black_velvet-jennifer	1	Miks maailm nõnda kiirelt muutub? Me pole enam endised, sa tead. Kuid ma ei suuda öelda ei. Neis silmades näen ennast taas. Kui kevadvihmas koju joostes või siis kui tähevalgus peidab meid Sa oskad kõike soovida, mis täide läeb ja homme muutub tõeks Ütle milleks sa proovid kõigest loobuda? Keegi veel ei tea. Ref.: Suveöö valgus on elu algus, Jennifer. On vaikivad tuuled, kui kohtuvad huuled meil , Jennifer. Oled seitsmes meel, aimad kõiki mu soove, justkui valgus teel Usun sind, usun sind. Ma pole iial öelnud sulle kui palju minu maailmas on sind Neis pisarates peituv raev ei kustuta südametuld. sa doovid, et ma luban sulle: kui algab homne päev me lähme koos las tõusev päike näitab ja ootab paik, kus keegi meid ei näe! Ütle milleks sa proovid kõigest loobuda? Keegi veel ei tea. Ref.: Suveöö valgus on elu algus, Jennifer. On vaikivad tuuled, kui kohtuvad huuled meil , Jennifer. Oled seitsmes meel, aimad kõiki mu soove, justkui valgus teel Usun sind, usun sind. (2x) Haahaaaa! Jennifer!	et
1998	15	203	Code One	Soovin Sulle Head 	lyrics-code_one-soovin_sulle_head	1	Ma meeles hoian kõik su sõnad need mis ütlesid mu kõrval olles veel mu peeglisse su pilk vist kauaks jääb Ma meeles pean su häält kuis hüüdsid mind ja muretust mis kõikjal saatis sind ma nõnda palju soojust saan su käest Ref: Ma soovin sulle head ja kui olen kaugel saatma mu mõte jääb sind nagu päev lõppeb kord et siis tõusta uuena see nii on meilgi ma soovin sulle head kui viibiksin kauem siis sa ei mõistaks ehk mind peame lahkuma teades et siiski hästi kõik me vahel endistviisi jääb Ma alles sinu kirjad hoian kõik neid lugedes su juures olla võin ei kustu nende kuumus veel mu seest Nüüd klaasides on lahkumise vein ei homme enam keegi siin näe meid sind armastades vabaks annan tee Ref: Ma soovin sulle head ja kui olen kaugel saatma mu mõte jääb sind nagu päev lõppeb kord et siis tõusta uuena see nii on meilgi ma soovin sulle head kui viibiksin kauem siis sa ei mõistaks ehk mind peame lahkuma teades et siiski hästi kõik me vahel olnud Ref 1x	et
1998	16	189	2 Quick Start	Ma Varjuna Kannul Sul Käin'98 	lyrics-2_quick_start-ma_varjuna_kannul_sul_kain	1	Nii meeletult ootan, seisma ei jää Nii meeletult loodan, lõpuks mind näed kui saabub see tund, mil oleme koos saab tõeks minu suurim südamesoov Once again Ma varjuna kannul sul käin, su samme ma loen mu valu sa tundvatki näid, sul niigi on soe Iga päev meil küll ristuvad teed kuid seda sa ei näe tundub siiski et olen just see kellele lubad käe Su juuksed kui ehted ning kuld, on punased huul mu südames süüdatud tuld, ei kustuta tuul kas reklaam või siis teleekraan vastu mul naeratad seal tundub nii, et su silmapaar võitmatuks vist end peab Refr: Nii meeletult ootan, seisma ei jää nii meeletult loodan, lõpuks mind näed see võrratu päev, teeb tühiseks kuu mil lõpuks võin tunda õnne nii suurt Nii meeletult ootan, seisma ei jää nii meeletult loodan, lõpuks mind näed kui saabub see tund, mil oleme koos saab tõeks minu suurim südamesoov Once again Kui väsimus võitma saab mind ja hinges on piin siis ruttan taas otsima sind, mu päikesekiir Iga päev meil küll ristuvad teed kuid seda sa ei näe tundub siiski et olen just see kellele lubad käe Refr.	et
1998	17	183	Black Velvet	Senjoriita 	lyrics-black_velvet-senjoriita	1	Taas üks unetu öö, miks aeg nõnda aeglaselt liigub? Hõbehall kuu naerab vaid. Meri jahutab sind ja tuules kuuled ta laulu Mõned päevad, kui taas kohtan sind Sel ööl mõtted on teel tunnete teel. Ref.: Hei senjoriita, vaid mõttes su huuli paitan, puutuda neid ma ei saa. Olles teel su pooleteel. Ei keegi keela ju peita neid tundeid, kui ootamas üks paik siin päikese all milleks veel peaks muutma meelt?	et
1998	18	169	Smilers	Ära Viska Mind Ära 	lyrics-smilers-ara_viska_mind_ara	1	Tahan olla su auto et sa muretsema peaks kui mind õue peale jätad ilma järelvalveta tahan olla su raha siis ma kindlasti teaks et sa minutitki minuta elada ei saaks tahan olla ma sigarett mis suitseb su käes siis sa ainult mind imema peaks iga päev tahan olla su dieet kui pead nälgima sa ja su külmetuskapis kaalujälgija ära viska mind ära mul on palju veel sees ära viska mind ära võid mind kasutada veel ära viska mind ära olen peaaegu uus ära viska, palun ära viska tahan olla su uudised ja olla su sport tahan olla su kilu ja su vahukooretort tahan olla su tomatimahl ja viin nii et minust ainult segamini oleksid tahan olla ma kärbes sinu magamistoas nii su salajased unelmad teada ma saaks tahan teha sulle nii nagu keegi ei tee sellepärast tahan olla sinu ämblik-mees	et
1998	19	163	Jam	Naerjad Vihmas 	lyrics-jam-naerjad_vihmas	1	Tuuled tõid pilved, mis päikese peitsid Piisku pea tuhandeid langes taas. Me seisime puu all, vihm sealtki meid leidis, Märjaks nii saime me mõlemad. Mis kaunim olla võib veel kui see... Chorus: Ouu... Kuis nii kuumad on Su käed, päikest nagu oleksid hoidnud peos Ouu... Millist rõõmu toob meil päev kui mu kõrvale puu alla jääd Vihmast on märjad Su silmad ja huuled, pisarad palgel kui pärlikee. Sind suudlen nüüd hellalt ma niiskele suule, südames süttimas õnneleek Mis kaunim olla võib veel kui see... Ooo...Kuis nii kuumad on Su käed, päikest nagu oleksid hoidnud peos Ooo... Millist rõõmu toob meil päev kui mu kõrvale puu alla jääd	et
1998	20	155	Vice Presidents	Sa Oled Midagi Muud 	""			
1998	21	133	Smilers	Mõistus On Kadunud 	lyrics-smilers-moistus_on_kadunud	1	suhe meil sujub ja muidu on hea ainult ühe asja pärast piinlama pean vaja oleks vähe süvendada me tutvust sina aga ajad ikka peavalu juttu minu käest laulaksid mõnust kui lind ja nagu jäätist ma lakuksin sind teisi ei taha ja kui sinu käest ei saa panen Raekoja platsis ennast põlema MÕISTUS ON KADUNUD JA SÜDA ON PURU KÄIN NAGU KASS ÜMBER TULISE PUDRU ANNA MULLE KLAASITÄIS VÕI KAKS PAREM VEEL OMA ARMASTUSE ALLIKA VEEST ostes sulle pesu ja sukki ja vöid ja poodidest igasugu vigureid hankisin filmi made in germany ja Antonio Banderase plakati närvid on läbi ja otsas on raha aga sina oled ikka külm nagu kala enam ei tea mida tegema peaks nahast poen välja - baby - et sind saaks	et
1998	22	129	Smilers	Nagu Hunt 	lyrics-smilers-nagu_hunt	1	Ma tean et seekord on teine teema ja endastmõistetavalt ma kõike võtta küll ei saa ei lähe lööma ma mütsiga ja trakse ei pauguta sest nüüd võin ma ise kaotada ei ole võimalik et sa mind ei näe ma olen nagu sula vaha sinu käes kas sa tunned kuidas elu sulle ohvriks mind toob sinust olen riivatud ma ja sind tahan kui loom sa ei tea kuivõrd tühiseks on muutunud kõik muu kuidas istun üksinda ja nagu hunt ulun kuud ma tean et ühte ja teist veel proovid ja sinu ambitsioonid naeravad näkku elule ma suudan rohkem kui teised anda ja ennast välja panna võin külma näoga sinule sinu pilk mind ajab hulluks paigal olla ma ei saa ja mu armastuse aias ära närtsivad kõik sinuta	et
1998	23	114	Black Velvet	Mängi Mulle Mozartit 	lyrics-black_velvet-mangi_mulle_mozartit	1	Tumedas kleidis, mõtlikus poosis seisab üksi seal noor kaunis leedi kui käimas aasta kuulsaim ball. Nii haprad on tunded neis kaunites silmades nukrust näen murdunud südamesoovid vihmapiiskade lauluks jäänd. Ref.: Mu leedi,kas võin vaid... uuuu Mängiks sulle Mozartit, sest tean, vihkan pisaraid siin maailmas. Ma mõistan neid tundeid uuuu ja ma ie jätaks iial üksi sind, leiaks üls tuhandete seast. Peeglite saalis, kus etiketti kuulub tants ja vein Oled kunim kui keegi avavalss taas ootab meid. Ma olen rändur, siiamaani otsind päiksekiirt Ilu harmoonia minus kõike muuta võib. Ref.: Mu leedi,kas võin vaid... uuuu Mängiks sulle Mozartit, sest tean, vihkan pisaraid siin maailmas. Ma mõistan neid tundeid uuuu ja ma ie jätaks iial üksi sind, leiaks üls tuhandete seast. leiaks üles :,:tuhandete seast:,: Ref.: Mu leedi,kas võin vaid... uuuu Mängiks sulle Mozartit, sest tean, vihkan pisaraid siin maailmas. Ma mõistan neid tundeid uuuu ja ma ie jätaks iial üksi sind, leiaks üls tuhandete seast. Pühi pisarad, oled siis täna õhtu kõige kauneim leedi....	et
1998	24	111	2 Quick Start	Hääletult Hüüdma Jään 	lyrics-2_quick_start-haaletult_huudma_jaan	1	Kas läinud on viimne aru mu meelest Närib kahtlus uus Kas unistan liiga, kuid pilgust vaid piisab - Su huuli tunnen suul Esmakordselt siis, kui mu silmadesse pilk Sul kinni jäi Esmakordselt siis kaunina kõik näis Nii hääletult hüüdma jäängi sind Sa oled mu laul, mu meel, mu hing Oled loodud keel, mis on puutumata veel Nii hääletult hüüdma jäängi sind Sa oled mu laul, mu meel, mu hing Minu rõõmsam pool, mille leidsime me koos Ma rahu ei saa vist, on oodatud niigi Kas mõtled mulle veel Kuis võiksidki teada, Sul ütlema pean ma, toimub mis mu sees Esmakordselt siis, kui mu silmadesse pilk Sul kinni jäi Esmakordselt siis kaunina kõik näis Nii hääletult hüüdma jäängi sind Sa oled mu laul, mu meel, mu hing Oled loodud keel, mis on puutumata veel Nii hääletult hüüdma jäängi sind Sa oled mu laul, mu meel, mu hing Minu rõõmsam pool, mille leidsime me koos Püüan Sul öelda kõik Keeletuks jään kui kuulad mind Püüan Sul öelda kõik, kuid kardan, et kaotan Sind Nii hääletult hüüdma jäängi sind Sa oled mu laul, mu meel, mu hing Oled loodud keel, mis on puutumata veel Nii hääletult hüüdma jäängi sind Sa oled mu laul, mu meel, mu hing Minu rõõmsam pool, mille leidsime me koos Nii hääletult hüüdma jäängi sind (Nii hääletult hüüdma jään sind) Sa oled mu laul, mu meel, mu hing (Sa oled mu laul, Sa oled mu hing) ...mis on puutumata veel Nii hääletult hüüdma jäängi sind Sa oled mu laul, mu meel, mu hing Minu rõõmsam pool, mille leidsime me koos	et
1998	25	108	Cool D	Kas Sa Kuuled 	lyrics-cool_d-kas_sa_kuuled_	1	Aasta on 98 see on Cool-D, ma olen endiselt elus on ka Records plaadikompanii. Tahad mind testida ,kas ma olen messias, ka sind perse saadan koos su libust lesbiga ja nii see on aeg selleks käes ma tean, pane tunniks ajaks rõveduseks valmis pea, see on nüüd miski uus, mida sa kuuled, las see leiab koha elus enne kui sa sured, kõik muu on väärtusetu ,sest elu on pask, kas su libu ootab üldse sinu last. Natuke kriminaalne ,kuid originaalne see saund, mis mõneks ajaks su silmad avab sa mind ei näe kui sa seda kuuled, siis üles tõstad käed ja mu juurde tuled, kui mõni haige perse, poliitik valemees palju trikke teeb varsti mu loos on sees, niikuinii kõik onju sitasti, seepärast rahu me ei vaja, pigem litasi. Hei kõik litapojad üle Eestimaa te ju teate teemat, millest rääkida. Need naised, see tähendab litsid ja libud püüad sõnastada viisakalt, kuid ikka vittu kipub kes imevad, nikuvad ja kepivad, kui raha otsas, jälle ära lepivad. No võta siis ja kepi teda terve aasta, kui ta vahepeal pole saand mõnd saasta, ära usalda ka siis, kui juba oled sees, kui selja keerad kohe nikub teda teine mees ka sind ta tahab kord nädalas kui pole morn, kuid mineti pärast tulen tagasi teinekord Ref:Kas sa kuuled, kas sa kuuled mu häält Kas sa kuuled, kas sa kuuled mu häält Kas sa kuuled ,kas sa kuuled mu häält Kas sa kuuled, kas sa kuuled mu häält Nii see on, ma olen siin, tulen veel üks kord, elan korraga päeva ja ei tea kas homset on ja litapojad kellega veedan aega koos ei lase seda käest, sest väärt on iga noos. Praegu ma olen valmis kõigeks , perse mingu kohtunik, kes ei mõista õigeks V:R:U:G:L:O ja F, pärast teist lõuahaaki su seis on kehv. Kuid see-selleks ära sina praegu peatu, sest Cool-D see kõlab täna veatult karmid riimid üksteise järel seatud ja mu toimik on peaaegu veatu. Kuid sinu jaoks vaid kõlab nii ainulaadne psühhedeelne on funky, noor Eesti mees kui sul pole miskit teha saada perse sõjavägi leia mingi keha. Korrumpeerund riigid nagu Eesti tainapeades otsas litapojaks pole meestki, siis kaliiber on see, mis õudus-unenäod hoobilt reaalseks teeb, sa parem jäta paanika su pruut lõbumajas töötas varjunime all Klaarika. Tõde tihti tummaks lööb. Saunapeol tundus, et see vitt on meil varemgi kaasa löönd. Igaüks teeb seda, mida teeb, et raha tuleks ikka veel ja veel ja veel. Ma arvan oled muga nõus, et elu oleks hea - vaja raha, libu ja ongi sõu ja kui sul ei käi üle jõu tõsta üles käed ja hüüa hõuuuu (hõuu) Ref:Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Seis on lootusetu, oled sita sees kas ka siis oled iseenda peremees võta aega kaua rahulikult olla saad, kui läheb perse, lase lõdvaks tõmba lsh-d. Praegu asjalood kiired on need C-le järgneb O O-le L ja D, me elame riigis, kus jalaga saab perse igaüks, kes lobiseb saab olema kerge nii see pole sa silmad ava ja siis sa näed ,et läbi lüüa - pead lihtsalt olema kaval ja õel ja karm ja paha, kui sul on siis anna siia see millel nimeks raha, see ju haavad parandab ruttu on vähe neid, kes räägivad teist juttu. Sa parem küsi mõne naise käest, kes öösiti nahk-saksofoni imeb kõigest väest, ära usalda siis ühtegi libu muidu majanduslik krahh su elu segama kipub, kuid üldjuhul asi on nii kaugel, et ma lähen, sa küsi lisa, kui sul sellest kõigest on veel vähe. Ref. Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält Kas sa kuuled,kas sa kuuled mu häält	et
1998	26	107	Blind	Astronaut 	lyrics-blind-astronaut	1	When I was a child - always dreamed about jumpin' on the moon, bein' an astronaut now I'm doin' it - not enjoyin' it I'd like to be home with my friends alla these monitors - all the stars around all this emptyness I am losin' my mind how the hell did they just leave me here I'm one of these chosen ones who are flyin' around in their cold metal-bird I'm an astronaut I'm lfyin' around I've been always here, there's nobody bringing me home Oh I miss my mom & I miss my dog bad dreams come to me it's part of my life I am losin' it, crazy anyway turbulence's shakin' my brains	en
1998	27	102	The Tuberkuloited	Korraks 	lyrics-the_tuberkuloited-korraks	1	Hommikul algab päev, õhtul valgus saab läbi öösel keegi ei näe, et meil on natuke häbi Langevad mõned tähed, vaikus teeb akna lahti kiirustad siis kui lähed, viibata pole mahti Chorus: Äkki tühi on ja pime mu katusealune tuba läksid, ei öelnud nime nagu tulles küsind luba Langevad mõned tähed, vaikus teeb akna lahti kiirustad siis kui lähed, viibata pole mahti Ikkagi oli hea, et öösel polnudki valgust millal tuled ei tea, kuid lõpus aimata algust Chorus (2x)	et
1998	28	101	Smilers	Aega Parajaks Teen 	lyrics-smilers-aega_parajaks_teen	1	ma ennast jälle leian siit on kaunis päev ja kiiret pole kuhugi aeg laisalt edasi jääb päiksevarju alla ma istun hetkeks naudin külma siideri mõtlen sõpradele kellega me koos neid samu linnakive kulutasime ja mis nad teevad nüüd kes teenib raha kes on ennast põhja joond mul mõned numbrid märkmikus veel ÜKSINDA MA PÄEVA ÕHTUSSE SAAN VANALINNA BUFFÉ'DES, BAARIDES, KOHVIKUTES AEGA PARAJAKS TEEN nagu eilset mäletan ma pühapäeva jäiseid tunde plaadimäel ja vahetus muusika Piritalt ja ERKI peolt ma kuidas koju sain ja kellega tuleb meelde kuidas vana fila eest külma bussiromuga sai välja sõitma hakatud kell kolm ja kuidas kivist kirjaniku kõrvale ma purjus peaga pargis ronisin kuigi südant soojendab kui neist aegadest saan vahel mõtelda ikka rohkem nõuab hing sinna kus veel pole käinud ta	et
1998	29	100	Smilers	Sinu Küljes Kinni 	lyrics-smilers-sinu_kuljes_kinni	1	Oma kolmteist korda lubanud ma juba homme joone peale tagasi saan ma ei ole nõrk ja ma ei ole kerge aga sinuga asjad on kõik hoopis teised mul on vaja paar sõõmu mul on vaja vaid sind ma tunnen su lõhna ja see hulluks teeb mind oma üheksast hingest olen ära müünd viis ühe jõin maha ja ühega on nii et parem on kui keegi sellest midagi ei tea ja parem kui kunagi teada ei saa ühe raiskasin ma lihtsalt niisama ära arvasin kunagi et õnn on raha rohkem ei olegi neid järgi jäänd üks on mul veel ja siis olen mäel mul on sinuta valus olen haavatud mees sa tule mu tuppa baby ja mulle ära tee pelgasin seda mis nüüd ongi käes sind on mulvaja iga jumala päev olen sõltuv kui narkar ja armunud ma tean vii mind ära vii mind kõrgele baby minuga kõik sada imet sa tee proovida võin aga sinust ma lahti ei saa oma seitsme meelega võin tunda ma sind ma tean mida tahan ja ma tean mis on hind ma ei ole loll ja täitsa selge on see et mida ja milleks ma endaga teen mul on vaja su abi et sa oleks mul toeks kui mu sisse kõik kaksteist kuradit poeb mul on vaja su keha mul on vaja su meelt mul on vaja su huuli ja su libedat keelt	et
